customer_id,bureau_agency,refresh_cycle,bureau_score,score_delta_vs_previous,total_tradelines,secured_tradelines,unsecured_tradelines,total_outstanding,recent_enquiries_3m,max_dpd_12m,number_of_defaults,credit_utilisation_pct,new_accounts_opened_3m,bureau_pull_date,load_date
2000284,CRIF Highmark,H1-2023,732,,10,1,7,1341030.05,1,30,0,95.54,2,2023-10-29,2024-12-31
2000284,CRIF Highmark,H2-2023,742,-3.0,3,7,4,1357116.43,7,60,0,40.58,4,2023-08-25,2024-12-31
2000284,CRIF Highmark,H1-2024,743,-2.0,13,4,0,15927670.65,7,0,0,89.3,2,2024-07-22,2024-12-31
2000284,Experian,H2-2024,758,13.0,2,1,3,5467917.5,3,30,0,18.86,0,2024-10-26,2024-12-31
2000285,CRIF Highmark,H1-2023,667,,1,7,6,2933034.21,5,0,0,79.87,0,2023-08-08,2024-12-31
2000285,Equifax,H2-2023,706,12.0,1,6,7,3213735.54,5,1,0,64.07,1,2023-04-21,2024-12-31
2000285,CRIF Highmark,H1-2024,658,-36.0,3,6,4,3014825.57,7,0,0,3.82,4,2024-03-06,2024-12-31
2000285,CRIF Highmark,H2-2024,687,-7.0,8,1,6,18564528.42,3,0,0,25.13,4,2024-09-11,2024-12-31
2000286,CIBIL TransUnion,H1-2023,873,,6,7,1,17691545.41,1,60,0,92.54,3,2024-04-14,2024-12-31
2000286,CRIF Highmark,H2-2023,838,-36.0,7,3,2,12239557.2,2,0,0,79.92,1,2023-12-24,2024-12-31
2000286,Equifax,H1-2024,848,-26.0,13,2,3,14942036.67,5,30,1,29.48,1,2023-07-07,2024-12-31
2000286,CIBIL TransUnion,H2-2024,870,-4.0,9,6,3,2742198.63,3,0,0,15.57,3,2024-07-15,2024-12-31
2000287,Experian,H1-2023,866,,8,0,6,18188680.36,5,60,0,6.75,1,2024-03-08,2024-12-31
2000287,CIBIL TransUnion,H2-2023,805,-34.0,7,0,3,16300796.66,1,1,0,63.66,1,2024-05-11,2024-12-31
2000287,Equifax,H1-2024,832,-7.0,9,8,1,7625642.23,8,1,0,30.51,2,2023-06-22,2024-12-31
2000287,Experian,H2-2024,852,13.0,12,5,0,5850951.53,1,0,0,81.57,2,2024-02-15,2024-12-31
2000288,CRIF Highmark,H1-2023,687,,7,1,0,11055205.6,2,0,0,25.91,4,2023-02-21,2024-12-31
2000288,CIBIL TransUnion,H2-2023,720,37.0,7,5,5,5020296.48,6,1,0,19.4,1,2023-11-30,2024-12-31
2000288,CRIF Highmark,H1-2024,666,-17.0,2,5,2,7619882.9,1,1,2,64.23,3,2023-05-18,2024-12-31
2000288,CIBIL TransUnion,H2-2024,686,3.0,7,6,0,3881327.45,6,60,0,31.67,3,2023-08-23,2024-12-31
2000289,Experian,H1-2023,722,,8,3,2,4209135.15,4,0,0,94.25,0,2024-12-08,2024-12-31
2000289,CRIF Highmark,H2-2023,714,-8.0,7,6,4,19107461.77,2,60,0,54.34,3,2023-08-23,2024-12-31
2000289,CIBIL TransUnion,H1-2024,687,-35.0,10,5,2,4310239.38,3,0,1,25.48,2,2024-10-09,2024-12-31
2000289,CIBIL TransUnion,H2-2024,734,12.0,6,2,2,14155537.09,5,60,0,58.16,3,2024-05-24,2024-12-31
2000290,CRIF Highmark,H1-2023,529,,8,6,1,8732429.48,8,0,0,76.76,0,2023-01-11,2024-12-31
2000290,CIBIL TransUnion,H2-2023,491,-38.0,15,6,2,2473444.0,8,0,1,52.7,1,2024-02-10,2024-12-31
2000290,CRIF Highmark,H1-2024,519,-10.0,9,3,1,12873806.1,8,30,0,30.22,4,2023-12-14,2024-12-31
2000290,CRIF Highmark,H2-2024,512,-17.0,7,6,4,7338000.46,0,1,1,95.0,3,2024-11-05,2024-12-31
2000291,CIBIL TransUnion,H1-2023,415,,15,4,0,5146291.26,5,0,0,22.23,2,2024-01-11,2024-12-31
2000291,Equifax,H2-2023,344,-34.0,15,6,3,7212955.69,8,0,0,81.58,1,2023-08-07,2024-12-31
2000291,Experian,H1-2024,388,10.0,3,8,2,18166705.32,6,1,0,23.06,3,2024-09-04,2024-12-31
2000291,CRIF Highmark,H2-2024,386,8.0,10,4,3,6503443.03,5,60,0,65.77,1,2024-08-22,2024-12-31
2000292,CRIF Highmark,H1-2023,603,,15,5,4,4603838.22,6,90,0,56.16,1,2024-04-12,2024-12-31
2000292,Equifax,H2-2023,573,-32.0,3,7,3,4452599.43,0,1,0,90.85,1,2024-05-04,2024-12-31
2000292,Experian,H1-2024,621,16.0,11,7,1,1269787.79,3,0,0,79.28,3,2024-12-17,2024-12-31
2000292,Experian,H2-2024,573,-32.0,7,7,3,8427338.05,0,0,0,24.25,2,2023-01-29,2024-12-31
2000293,Equifax,H1-2023,774,,10,0,0,8524090.28,3,1,0,4.36,1,2024-11-09,2024-12-31
2000293,Experian,H2-2023,727,-27.0,4,0,0,17515498.18,6,0,0,54.5,4,2023-08-05,2024-12-31
2000293,CRIF Highmark,H1-2024,721,-33.0,13,5,6,13417858.16,3,0,1,20.09,3,2024-06-24,2024-12-31
2000293,Experian,H2-2024,760,6.0,1,2,4,1534364.18,8,0,0,13.88,1,2024-03-17,2024-12-31
2000294,CIBIL TransUnion,H1-2023,746,,4,0,6,9835199.61,0,1,1,59.9,0,2024-07-30,2024-12-31
2000294,Equifax,H2-2023,766,17.0,14,5,5,13072649.73,0,0,0,63.5,1,2024-08-27,2024-12-31
2000294,Equifax,H1-2024,714,-35.0,12,6,5,2800071.92,5,60,0,19.53,4,2023-02-22,2024-12-31
2000294,Experian,H2-2024,744,-5.0,15,4,2,19988381.42,7,0,0,39.38,0,2023-09-09,2024-12-31
2000295,Experian,H1-2023,626,,1,6,0,2122233.3,5,0,0,9.2,4,2024-07-17,2024-12-31
2000295,Experian,H2-2023,661,-5.0,13,2,4,9874612.92,3,0,0,67.49,4,2023-01-24,2024-12-31
2000295,Equifax,H1-2024,669,3.0,5,3,1,3135130.49,5,1,0,26.96,4,2023-02-08,2024-12-31
2000295,Experian,H2-2024,627,-39.0,14,4,1,14186276.82,6,60,1,20.89,2,2023-07-05,2024-12-31
2000296,Equifax,H1-2023,851,,14,5,0,16502453.68,1,0,0,29.84,1,2024-08-22,2024-12-31
2000296,Equifax,H2-2023,880,30.0,8,0,7,13096321.42,8,30,1,62.98,2,2023-08-05,2024-12-31
2000296,Experian,H1-2024,822,-28.0,12,8,5,7475853.7,2,0,2,85.91,1,2024-01-27,2024-12-31
2000296,Experian,H2-2024,860,10.0,6,4,0,2313671.5,0,0,0,45.66,2,2024-11-01,2024-12-31
2000297,CRIF Highmark,H1-2023,740,,1,4,1,15750548.02,7,60,0,54.53,3,2023-09-09,2024-12-31
2000297,CRIF Highmark,H2-2023,678,-38.0,9,1,0,7649528.29,7,0,0,76.57,2,2024-11-07,2024-12-31
2000297,Equifax,H1-2024,706,-10.0,15,7,3,19674524.62,3,0,0,8.02,2,2023-06-01,2024-12-31
2000297,CIBIL TransUnion,H2-2024,708,-8.0,6,7,7,11942446.85,5,0,0,21.61,0,2024-08-10,2024-12-31
2000298,Experian,H1-2023,490,,7,6,5,19015951.7,8,0,2,64.99,4,2023-04-26,2024-12-31
2000298,Equifax,H2-2023,506,-6.0,13,3,2,11057239.26,5,0,0,51.6,0,2023-12-04,2024-12-31
2000298,Experian,H1-2024,496,-16.0,8,8,5,12960742.28,2,0,0,36.54,4,2023-08-11,2024-12-31
2000298,CRIF Highmark,H2-2024,514,2.0,5,6,0,264850.98,5,0,0,29.22,0,2023-10-01,2024-12-31
2000299,CRIF Highmark,H1-2023,692,,9,6,5,8755946.91,4,0,0,71.92,3,2023-07-05,2024-12-31
2000299,CRIF Highmark,H2-2023,685,24.0,4,0,1,2571075.22,1,0,0,94.36,4,2024-05-09,2024-12-31
2000299,Experian,H1-2024,636,-25.0,13,6,3,9606809.3,7,0,0,81.22,0,2023-10-27,2024-12-31
2000299,Equifax,H2-2024,624,-37.0,1,7,0,10272102.85,1,0,2,34.0,0,2024-11-03,2024-12-31
2000300,CIBIL TransUnion,H1-2023,790,,1,2,7,12760153.25,7,0,0,50.78,2,2023-09-05,2024-12-31
2000300,CRIF Highmark,H2-2023,767,-12.0,2,3,1,15527497.83,7,0,0,51.23,3,2024-04-10,2024-12-31
2000300,CRIF Highmark,H1-2024,816,37.0,12,1,2,14614064.1,7,0,0,1.64,1,2023-06-12,2024-12-31
2000300,Equifax,H2-2024,752,-27.0,2,8,1,13498918.79,4,0,1,47.03,4,2023-02-22,2024-12-31
2000301,CRIF Highmark,H1-2023,745,,12,4,0,4884796.38,7,90,2,73.78,1,2023-10-12,2024-12-31
2000301,CIBIL TransUnion,H2-2023,755,-18.0,15,5,4,4339985.18,0,0,0,79.15,4,2023-05-24,2024-12-31
2000301,CRIF Highmark,H1-2024,759,-14.0,6,7,1,5665957.55,8,0,0,60.09,1,2023-06-07,2024-12-31
2000301,CIBIL TransUnion,H2-2024,787,14.0,5,2,1,9642935.57,5,1,0,3.63,2,2024-07-26,2024-12-31
2000302,CIBIL TransUnion,H1-2023,644,,3,7,1,18355507.59,0,0,0,43.08,3,2024-05-25,2024-12-31
2000302,Experian,H2-2023,599,-30.0,6,3,0,11353605.3,5,0,0,39.07,3,2023-06-04,2024-12-31
2000302,Experian,H1-2024,661,32.0,14,4,0,6476730.79,0,60,0,87.9,2,2024-02-07,2024-12-31
2000302,CIBIL TransUnion,H2-2024,599,-30.0,9,7,4,1014116.21,7,1,0,68.22,0,2024-01-06,2024-12-31
2000303,Experian,H1-2023,774,,10,0,1,7095453.23,7,0,1,89.6,2,2023-01-29,2024-12-31
2000303,CIBIL TransUnion,H2-2023,789,20.0,12,1,2,15082741.22,5,0,0,4.07,4,2024-03-07,2024-12-31
2000303,CIBIL TransUnion,H1-2024,778,9.0,1,1,6,7224253.42,4,1,1,19.59,4,2023-02-22,2024-12-31
2000303,CIBIL TransUnion,H2-2024,773,4.0,5,4,2,1744407.56,8,0,0,12.57,1,2024-10-18,2024-12-31
2000304,Experian,H1-2023,574,,7,5,3,4134727.33,5,0,0,56.64,1,2023-01-03,2024-12-31
2000304,Equifax,H2-2023,582,17.0,5,2,5,6937039.52,3,0,0,86.03,1,2023-10-15,2024-12-31
2000304,Equifax,H1-2024,535,-30.0,11,6,0,15155828.87,7,0,0,0.75,3,2023-08-13,2024-12-31
2000304,Equifax,H2-2024,594,29.0,1,1,0,18422874.16,5,0,0,77.95,0,2024-12-13,2024-12-31
2000305,Experian,H1-2023,756,,2,4,5,295105.77,1,0,0,70.38,1,2024-06-23,2024-12-31
2000305,Equifax,H2-2023,764,-22.0,9,5,7,14134227.85,0,0,0,3.9,3,2024-12-25,2024-12-31
2000305,Equifax,H1-2024,760,-26.0,7,0,5,18575827.33,2,0,0,64.43,3,2023-05-31,2024-12-31
2000305,Equifax,H2-2024,789,3.0,11,8,1,13957389.71,3,1,1,40.86,0,2024-06-29,2024-12-31
2000306,CIBIL TransUnion,H1-2023,881,,1,7,2,5500658.44,5,60,1,37.26,2,2023-05-29,2024-12-31
2000306,Experian,H2-2023,822,-28.0,14,2,1,17179266.11,5,0,0,67.15,2,2024-11-12,2024-12-31
2000306,Equifax,H1-2024,813,-37.0,6,6,4,18168219.01,7,60,0,83.21,1,2024-01-25,2024-12-31
2000306,CIBIL TransUnion,H2-2024,889,39.0,5,2,2,12908773.57,2,0,0,80.17,3,2024-02-20,2024-12-31
2000307,Equifax,H1-2023,804,,12,5,3,16265895.83,1,0,1,16.58,2,2024-07-03,2024-12-31
2000307,Experian,H2-2023,824,37.0,14,2,3,7794888.51,5,0,2,54.53,3,2023-11-30,2024-12-31
2000307,CIBIL TransUnion,H1-2024,825,38.0,8,6,0,11066641.62,0,0,0,83.17,3,2024-12-30,2024-12-31
2000307,Experian,H2-2024,761,-26.0,1,3,0,14563434.61,5,0,2,17.66,1,2023-12-14,2024-12-31
2000308,CRIF Highmark,H1-2023,459,,5,7,2,13480926.46,5,0,0,67.73,1,2023-04-03,2024-12-31
2000308,Experian,H2-2023,488,-10.0,1,5,7,13286979.96,5,0,1,61.03,1,2024-05-05,2024-12-31
2000308,Equifax,H1-2024,475,-23.0,2,3,3,10676299.7,3,0,0,28.9,4,2023-06-06,2024-12-31
2000308,Equifax,H2-2024,482,-16.0,8,3,1,2582150.6,7,0,1,3.75,2,2023-07-16,2024-12-31
2000309,CIBIL TransUnion,H1-2023,619,,13,2,6,6788493.78,2,0,0,2.14,4,2023-08-30,2024-12-31
2000309,Experian,H2-2023,649,21.0,13,0,0,1978528.26,3,0,2,47.43,1,2024-11-18,2024-12-31
2000309,CIBIL TransUnion,H1-2024,607,-21.0,13,1,0,12598762.62,3,60,0,90.06,0,2023-03-26,2024-12-31
2000309,CIBIL TransUnion,H2-2024,596,-32.0,14,3,7,5855318.97,2,90,1,79.59,4,2024-01-17,2024-12-31
2000310,Equifax,H1-2023,800,,15,6,4,9788922.92,1,0,0,45.63,1,2023-01-20,2024-12-31
2000310,CIBIL TransUnion,H2-2023,798,13.0,1,2,3,5512999.23,6,1,1,62.57,0,2024-02-02,2024-12-31
2000310,Experian,H1-2024,780,-5.0,2,2,3,628302.45,8,0,2,73.23,3,2024-06-23,2024-12-31
2000310,CIBIL TransUnion,H2-2024,759,-26.0,11,0,2,6868871.63,7,0,0,92.82,0,2023-05-24,2024-12-31
2000311,CRIF Highmark,H1-2023,575,,14,0,6,13850173.67,4,1,0,55.04,2,2023-03-25,2024-12-31
2000311,Equifax,H2-2023,595,-3.0,12,8,2,4529510.3,3,60,0,30.13,4,2024-04-22,2024-12-31
2000311,Experian,H1-2024,583,-15.0,4,0,7,8911291.06,3,0,0,30.99,2,2024-04-21,2024-12-31
2000311,CRIF Highmark,H2-2024,593,-5.0,5,0,2,3860631.13,0,0,2,64.73,0,2023-05-12,2024-12-31
2000312,Experian,H1-2023,623,,5,2,3,6662953.01,4,0,0,65.82,0,2024-10-02,2024-12-31
2000312,Equifax,H2-2023,624,-25.0,1,3,3,7705216.33,6,0,0,22.19,3,2024-08-10,2024-12-31
2000312,CIBIL TransUnion,H1-2024,622,-27.0,1,3,3,1947864.8,7,1,0,70.96,4,2023-01-10,2024-12-31
2000312,Experian,H2-2024,659,10.0,1,7,0,19316482.33,8,0,1,57.5,0,2023-10-31,2024-12-31
2000313,CIBIL TransUnion,H1-2023,731,,7,5,5,6334746.74,7,30,0,30.46,2,2024-07-29,2024-12-31
2000313,CRIF Highmark,H2-2023,721,-25.0,1,7,1,19501007.12,2,1,0,40.89,4,2024-03-14,2024-12-31
2000313,CRIF Highmark,H1-2024,728,-18.0,10,5,4,13118602.88,3,0,0,42.92,2,2024-07-26,2024-12-31
2000313,CIBIL TransUnion,H2-2024,763,17.0,1,2,7,14800134.0,4,1,0,57.16,2,2023-04-15,2024-12-31
2000314,CRIF Highmark,H1-2023,841,,8,4,4,12262996.18,0,0,0,8.51,0,2024-04-16,2024-12-31
2000314,CIBIL TransUnion,H2-2023,869,0.0,2,0,0,14311774.93,0,0,0,90.56,4,2023-08-08,2024-12-31
2000314,CIBIL TransUnion,H1-2024,885,16.0,3,5,6,19052687.91,0,0,0,81.42,2,2024-02-19,2024-12-31
2000314,CIBIL TransUnion,H2-2024,845,-24.0,5,3,5,1057466.58,5,0,0,6.78,2,2024-06-22,2024-12-31
2000315,CIBIL TransUnion,H1-2023,774,,3,0,5,1071915.79,2,0,0,13.57,0,2023-08-21,2024-12-31
2000315,CIBIL TransUnion,H2-2023,734,-21.0,10,0,4,16358311.83,6,1,1,13.88,3,2023-09-06,2024-12-31
2000315,CIBIL TransUnion,H1-2024,724,-31.0,15,5,6,11508366.75,7,0,0,47.12,0,2024-03-01,2024-12-31
2000315,CRIF Highmark,H2-2024,731,-24.0,8,8,2,18129719.79,1,0,0,46.65,2,2024-04-07,2024-12-31
2000316,CIBIL TransUnion,H1-2023,375,,3,6,1,18909486.33,5,0,0,62.64,0,2023-09-02,2024-12-31
2000316,CRIF Highmark,H2-2023,373,-1.0,2,7,6,12557508.21,3,60,1,54.75,4,2024-02-29,2024-12-31
2000316,Equifax,H1-2024,393,19.0,15,4,5,18391698.09,7,0,0,65.93,3,2023-12-27,2024-12-31
2000316,CIBIL TransUnion,H2-2024,409,35.0,14,1,7,12088365.65,6,0,0,48.61,1,2024-10-19,2024-12-31
2000317,Experian,H1-2023,582,,5,0,2,13199577.87,5,0,0,21.13,0,2024-06-12,2024-12-31
2000317,Experian,H2-2023,603,8.0,8,3,2,2279143.48,8,0,0,78.73,1,2024-10-19,2024-12-31
2000317,Equifax,H1-2024,592,-3.0,13,3,5,17581665.2,6,90,0,48.16,4,2023-09-18,2024-12-31
2000317,CRIF Highmark,H2-2024,562,-33.0,3,7,3,898204.57,5,0,1,88.82,2,2023-08-27,2024-12-31
2000318,CRIF Highmark,H1-2023,725,,13,3,3,5696799.26,6,0,0,40.22,2,2023-05-09,2024-12-31
2000318,CRIF Highmark,H2-2023,723,28.0,13,2,2,16556737.46,1,60,1,18.82,0,2023-10-10,2024-12-31
2000318,CIBIL TransUnion,H1-2024,655,-40.0,11,5,1,3256942.44,4,90,0,61.53,2,2023-01-21,2024-12-31
2000318,Equifax,H2-2024,693,-2.0,4,6,4,995841.36,5,0,0,67.31,1,2023-01-07,2024-12-31
2000319,CRIF Highmark,H1-2023,373,,11,1,3,7621320.46,2,0,0,23.51,4,2023-10-09,2024-12-31
2000319,Equifax,H2-2023,371,-17.0,9,1,2,1203341.34,8,1,0,8.8,2,2023-05-25,2024-12-31
2000319,Experian,H1-2024,400,12.0,14,2,1,350335.92,5,0,2,3.19,4,2023-04-11,2024-12-31
2000319,CRIF Highmark,H2-2024,424,36.0,7,5,7,11902183.64,1,0,0,18.81,4,2024-05-20,2024-12-31
2000320,CIBIL TransUnion,H1-2023,365,,2,7,0,10713541.5,7,90,0,15.32,1,2024-06-10,2024-12-31
2000320,Equifax,H2-2023,397,2.0,5,7,6,13120968.72,4,0,0,31.32,0,2024-12-08,2024-12-31
2000320,Experian,H1-2024,404,9.0,5,4,7,162226.05,4,90,0,49.46,0,2024-05-05,2024-12-31
2000320,CRIF Highmark,H2-2024,406,11.0,5,4,4,2343256.93,6,0,0,98.99,2,2023-03-12,2024-12-31
2000321,Experian,H1-2023,694,,3,0,3,14659534.77,7,1,0,20.76,4,2023-11-06,2024-12-31
2000321,CIBIL TransUnion,H2-2023,694,-23.0,9,4,6,15261631.77,2,0,0,93.95,1,2023-11-03,2024-12-31
2000321,CIBIL TransUnion,H1-2024,723,6.0,12,4,0,14823113.65,6,90,1,23.45,0,2023-06-19,2024-12-31
2000321,Experian,H2-2024,756,39.0,7,6,7,16995665.09,3,0,0,81.93,2,2023-01-29,2024-12-31
2000322,Experian,H1-2023,867,,8,4,4,4777109.63,7,1,0,22.43,3,2023-06-09,2024-12-31
2000322,CIBIL TransUnion,H2-2023,893,25.0,2,8,7,455390.04,5,1,0,35.38,0,2023-04-30,2024-12-31
2000322,CRIF Highmark,H1-2024,873,5.0,1,7,1,13247938.0,4,0,0,67.33,1,2024-09-09,2024-12-31
2000322,Experian,H2-2024,894,26.0,10,8,1,12574473.02,8,0,0,63.0,0,2023-12-21,2024-12-31
2000323,Experian,H1-2023,746,,9,5,0,17089996.87,8,0,0,58.48,4,2024-03-01,2024-12-31
2000323,Equifax,H2-2023,705,-6.0,4,3,7,1910511.96,5,90,0,26.23,1,2023-08-23,2024-12-31
2000323,Equifax,H1-2024,695,-16.0,4,4,1,2483825.5,8,0,0,89.98,0,2023-10-14,2024-12-31
2000323,CRIF Highmark,H2-2024,739,28.0,12,4,0,15851790.93,2,90,0,50.18,0,2024-12-09,2024-12-31
2000324,Experian,H1-2023,640,,1,4,7,3396829.0,7,0,0,61.56,2,2023-07-14,2024-12-31
2000324,CRIF Highmark,H2-2023,665,4.0,14,2,1,4772794.19,1,60,0,7.98,4,2023-02-10,2024-12-31
2000324,CIBIL TransUnion,H1-2024,682,21.0,11,7,0,11280010.13,8,0,0,51.93,2,2023-03-14,2024-12-31
2000324,Experian,H2-2024,684,23.0,3,3,4,12936527.45,5,0,2,50.46,3,2023-05-01,2024-12-31
2000325,Equifax,H1-2023,558,,11,5,6,6532856.38,7,0,2,62.31,2,2023-06-22,2024-12-31
2000325,Experian,H2-2023,553,11.0,12,0,6,18492739.02,1,0,1,80.91,1,2023-09-27,2024-12-31
2000325,Equifax,H1-2024,568,26.0,3,0,5,10475200.08,4,0,0,83.18,4,2023-12-18,2024-12-31
2000325,CIBIL TransUnion,H2-2024,538,-4.0,11,2,4,14279997.54,7,0,1,21.11,0,2024-12-04,2024-12-31
2000326,CIBIL TransUnion,H1-2023,900,,8,3,5,3842694.81,3,0,0,25.19,1,2024-08-20,2024-12-31
2000326,CRIF Highmark,H2-2023,900,3.0,15,7,6,12742306.59,1,0,1,0.78,1,2023-09-18,2024-12-31
2000326,Experian,H1-2024,874,-23.0,14,2,5,7719412.32,4,60,0,72.54,3,2023-11-27,2024-12-31
2000326,CRIF Highmark,H2-2024,866,-31.0,7,6,3,34845.81,1,0,0,81.69,3,2023-06-17,2024-12-31
2000327,Equifax,H1-2023,482,,3,1,6,14710135.86,6,0,1,43.35,0,2023-01-08,2024-12-31
2000327,Equifax,H2-2023,524,40.0,1,8,3,15412628.64,3,0,0,40.68,3,2023-05-17,2024-12-31
2000327,CIBIL TransUnion,H1-2024,494,10.0,9,5,5,10987578.47,8,30,0,98.19,0,2023-02-16,2024-12-31
2000327,Equifax,H2-2024,470,-14.0,11,5,4,7156671.47,7,0,0,95.77,2,2023-05-02,2024-12-31
2000328,Equifax,H1-2023,629,,1,4,7,1666600.54,5,90,0,11.25,0,2023-09-11,2024-12-31
2000328,CRIF Highmark,H2-2023,614,4.0,15,0,4,4118802.12,0,60,0,26.53,3,2024-06-13,2024-12-31
2000328,CIBIL TransUnion,H1-2024,642,32.0,1,8,6,6513330.85,7,30,0,74.57,2,2024-08-23,2024-12-31
2000328,Equifax,H2-2024,634,24.0,1,7,1,15504488.16,7,0,0,44.65,3,2024-09-03,2024-12-31
2000329,Equifax,H1-2023,494,,1,2,0,158345.22,5,0,0,80.11,2,2023-06-10,2024-12-31
2000329,Experian,H2-2023,515,10.0,5,5,6,2340105.8,4,0,0,31.42,0,2023-01-02,2024-12-31
2000329,Experian,H1-2024,478,-27.0,9,8,0,1843829.2,3,0,0,17.34,2,2023-07-12,2024-12-31
2000329,CIBIL TransUnion,H2-2024,535,30.0,7,7,7,17276383.07,2,0,0,1.23,4,2023-11-20,2024-12-31
2000330,Experian,H1-2023,589,,3,3,1,393373.94,1,0,1,31.39,1,2024-07-17,2024-12-31
2000330,Experian,H2-2023,578,-12.0,8,0,7,12303685.37,0,0,0,17.94,1,2024-04-18,2024-12-31
2000330,Experian,H1-2024,622,32.0,2,6,6,4722196.42,2,60,0,50.23,4,2023-04-01,2024-12-31
2000330,CRIF Highmark,H2-2024,585,-5.0,13,8,4,18109599.16,1,90,0,35.81,4,2023-06-08,2024-12-31
2000331,CIBIL TransUnion,H1-2023,723,,12,3,1,2595713.4,4,60,0,47.15,0,2023-03-23,2024-12-31
2000331,CRIF Highmark,H2-2023,716,17.0,10,3,1,5703618.53,2,0,0,79.08,0,2024-09-13,2024-12-31
2000331,Experian,H1-2024,677,-22.0,4,7,2,15474312.27,7,0,0,22.92,2,2023-01-17,2024-12-31
2000331,Experian,H2-2024,714,15.0,13,4,2,16700654.29,0,0,1,41.21,1,2023-01-09,2024-12-31
2000332,CIBIL TransUnion,H1-2023,690,,3,0,5,2464344.64,4,0,0,63.93,4,2024-06-16,2024-12-31
2000332,Experian,H2-2023,714,-5.0,8,7,5,8872805.1,0,0,0,21.58,3,2024-06-30,2024-12-31
2000332,Equifax,H1-2024,731,12.0,6,1,6,9708614.05,8,0,0,36.96,0,2024-06-19,2024-12-31
2000332,CRIF Highmark,H2-2024,679,-40.0,1,1,3,12721684.59,5,90,0,89.57,0,2024-03-11,2024-12-31
2000333,CRIF Highmark,H1-2023,533,,3,7,4,1458688.25,7,30,0,88.81,1,2023-07-17,2024-12-31
2000333,Experian,H2-2023,549,-4.0,4,2,2,13886553.23,0,0,0,91.39,0,2024-12-17,2024-12-31
2000333,Experian,H1-2024,524,-29.0,7,8,2,15284162.33,3,0,0,19.32,2,2024-12-25,2024-12-31
2000333,CRIF Highmark,H2-2024,541,-12.0,12,2,2,3916321.23,8,60,0,1.8,3,2023-05-27,2024-12-31
2000334,Equifax,H1-2023,652,,4,7,2,17593421.68,2,0,0,90.79,3,2023-06-11,2024-12-31
2000334,CIBIL TransUnion,H2-2023,653,39.0,8,5,2,3354569.14,7,0,0,85.58,3,2023-05-05,2024-12-31
2000334,Experian,H1-2024,610,-4.0,12,6,5,4991993.71,3,0,0,5.34,1,2024-06-18,2024-12-31
2000334,Equifax,H2-2024,643,29.0,12,0,4,15265158.76,6,60,0,56.94,2,2024-07-08,2024-12-31
2000335,CRIF Highmark,H1-2023,761,,12,7,2,18125461.62,0,0,0,98.44,3,2023-04-20,2024-12-31
2000335,CIBIL TransUnion,H2-2023,750,-21.0,15,0,7,19746265.16,7,30,0,55.61,1,2024-03-10,2024-12-31
2000335,CIBIL TransUnion,H1-2024,785,14.0,8,0,1,12736260.48,6,0,0,3.01,2,2024-10-20,2024-12-31
2000335,Equifax,H2-2024,786,15.0,11,2,2,19948052.88,7,0,0,46.15,2,2023-08-25,2024-12-31
2000336,Equifax,H1-2023,900,,9,2,7,1475529.63,6,0,0,23.04,4,2023-12-30,2024-12-31
2000336,CRIF Highmark,H2-2023,871,-28.0,7,3,1,10265028.22,8,0,0,29.78,3,2023-02-21,2024-12-31
2000336,CIBIL TransUnion,H1-2024,900,31.0,14,7,7,6321458.32,3,0,0,28.36,3,2024-09-29,2024-12-31
2000336,Equifax,H2-2024,900,34.0,13,5,5,15482710.78,0,0,0,47.48,0,2024-12-02,2024-12-31
2000337,CIBIL TransUnion,H1-2023,862,,14,0,5,8177118.49,4,0,2,78.81,1,2024-07-02,2024-12-31
2000337,Experian,H2-2023,851,-21.0,6,7,5,6075703.26,5,0,2,94.99,0,2023-11-19,2024-12-31
2000337,CRIF Highmark,H1-2024,900,30.0,11,0,4,10102177.08,0,60,0,40.01,4,2023-07-03,2024-12-31
2000337,Equifax,H2-2024,867,-5.0,10,3,2,3863887.5,8,0,0,85.38,0,2023-11-03,2024-12-31
2000338,Equifax,H1-2023,595,,14,0,4,15868905.78,4,60,0,86.6,3,2023-10-01,2024-12-31
2000338,CRIF Highmark,H2-2023,607,22.0,10,7,2,8408474.85,6,0,0,86.76,1,2023-03-15,2024-12-31
2000338,CIBIL TransUnion,H1-2024,582,-3.0,10,1,7,2203142.53,7,0,0,23.6,4,2023-07-22,2024-12-31
2000338,Equifax,H2-2024,620,35.0,5,8,3,6415722.25,3,0,0,43.0,3,2023-11-29,2024-12-31
2000339,CRIF Highmark,H1-2023,462,,4,7,3,15044656.53,2,1,0,36.84,4,2023-02-17,2024-12-31
2000339,CIBIL TransUnion,H2-2023,488,-8.0,12,8,4,7199596.09,6,0,0,19.67,3,2024-05-20,2024-12-31
2000339,Equifax,H1-2024,512,16.0,4,4,1,16387207.95,4,0,0,49.78,0,2023-03-11,2024-12-31
2000339,Equifax,H2-2024,511,15.0,6,2,7,4200488.23,2,1,2,60.37,0,2023-03-10,2024-12-31
2000340,Experian,H1-2023,781,,5,3,6,11730198.16,6,0,0,25.72,0,2023-01-05,2024-12-31
2000340,CIBIL TransUnion,H2-2023,791,-2.0,2,7,7,16446608.41,6,60,1,13.87,0,2023-01-06,2024-12-31
2000340,Equifax,H1-2024,782,-11.0,10,4,1,15558374.99,5,0,0,40.28,2,2023-02-21,2024-12-31
