loan_id,customer_id,product_code,sanction_amount,interest_rate,tenure_months,sourcing_channel,target_default,max_dpd_ever,max_overdue_amount,total_overdue_amount,total_bounces,total_mob,max_mob,bounce_rate,max_dpd_12m_mob,max_dpd_6m_mob,last_delinq_mob,ever_npa_flag,months_since_last_delinquency,chronic_delinquent,recent_stress_flag,bureau_agency,bureau_score,score_version,total_tradelines,secured_tradelines,unsecured_tradelines,credit_card_tradelines,total_outstanding,total_sanctioned_limit,credit_utilisation_pct,recent_enquiries_3m,recent_enquiries_6m,max_dpd_12m,max_dpd_24m,number_of_defaults,oldest_account_vintage_months,written_off_accounts,suit_filed_flag,wilful_default_flag,bureau_pull_date,load_date_x,ever_dpd90_12m,ever_dpd90_24m,has_writeoff,high_enquiry_flag,long_vintage_flag,unsecured_mix_ratio,enquiry_per_tradeline,bureau_score_band_num,avg_monthly_credit,avg_monthly_debit,avg_eod_balance,min_balance,max_balance,emi_bounce_count,salary_credit_count,salary_flag,inward_cheque_bounce_count,outward_cheque_bounce_count,avg_monthly_emi_outflow,cash_withdrawal_pct,upi_txn_count_monthly,international_txn_flag,gaming_txn_flag,casino_txn_flag,credit_card_payment_flag,statement_start_date,statement_end_date,bank_name,account_type,load_date_y,net_cashflow_ratio,emi_to_income_ratio,balance_to_income_ratio,high_stress_flag,high_cash_flag,application_id,declared_income,employment_type,company_name,company_category,work_experience_years,years_at_current_employer,loan_purpose,requested_amount,requested_tenure,foir,existing_monthly_obligations,co_applicant_flag,co_applicant_income,ltv_ratio,property_value,application_date,application_status,credit_decisioning_model,load_date,income_deviation_pct,mismatch_flag,verified_income,itr_assessed_income,verification_status,employment_risk_rank,high_foir_flag,high_ltv_flag,low_experience,declared_to_verified_ratio,itr_to_declared_ratio,effective_income,loan_to_income_ratio
1000144,2000144,LAP,26221879.43,13.45,240,Referral,1,242,2840881.05,70706372.8,16,36,36,0.4444444444444444,181,0,36,0.0,0,1,0,Experian,578.0,CIBIL V3.0,15,2,2,0,8158223.46,5312938.76,97.98,8,0,0,0,0,61,0,0,0,2024-10-19,2024-12-31,0,0,0,1,1,0.13333333333333333,0.0,1.0,450529.56,315309.74,1238661.79,39697.08,5400706.36,0,1,1,1,2,71150.07,14.57,181,1,0,0,True,2024-01-01,2024-12-31,SBI,Savings,2024-12-31,0.3001352896799935,0.1579254200323726,2.7493463248005305,1,0,3000144,6681681.33,Self Employed Non-Professional,Kakar-Savant,CAT-C SME,12,13,Marriage,13850294.95,24,0.6338,352904.14,0,0.0,0.7237,24542495.25,2021-08-09,Disbursed,Rule Engine v3,2024-12-31,-11.78,0,5894862.39,6176933.92,Verified - Positive,4.0,1,0,0,1.1334753702367597,0.9244580241003502,6681681.33,2.0728757128559434
1000145,2000145,HL,31819972.49,23.69,60,DST,0,95,3638717.2,66406588.9,20,36,36,0.5555555555555556,60,32,36,0.0,0,1,1,Experian,599.0,Equifax v5,12,4,3,2,2737031.11,29968096.76,96.54,5,0,0,0,0,7,0,0,0,2024-12-24,2024-12-31,0,0,0,1,0,0.25,0.0,1.0,699455.86,624283.22,2312770.06,69524.24,2325824.44,1,1,1,4,3,132592.95,4.01,155,1,0,0,True,2024-01-01,2024-12-31,SBI,Savings,2024-12-31,0.10747302910579663,0.1895658576654144,3.3065275341320324,1,0,3000145,9669313.55,Business - Partnership,Bhandari Inc,CAT-C SME,34,0,Education,14844027.83,60,0.5579,449542.5,0,0.0,0.8177,18996705.69,2022-06-03,Disbursed,Rule Engine v3,2024-12-31,18.84,1,11490969.74,8567645.99,Verified - Positive,3.0,0,0,0,0.8414706303107887,0.8860655873549576,9669313.55,1.5351687328414332
1000146,2000146,CL,36785830.54,12.99,12,Digital - Web,0,120,16427187.9,239836943.34,17,36,36,0.4722222222222222,62,60,36,0.0,0,1,1,Experian,553.0,Equifax v5,13,3,5,0,12161902.22,26524938.96,65.21,2,5,2,5,2,47,0,0,0,2024-05-10,2024-12-31,0,0,0,0,0,0.38461538461538464,0.38461538461538464,1.0,101855.1,93430.43,102025.76,11062.21,663783.16,0,1,0,5,2,38827.32,3.89,21,0,0,0,True,2024-01-01,2024-12-31,Federal Bank,Savings,2024-12-31,0.08271230404761286,0.38120153040937566,1.0016755174753154,1,0,3000146,1472100.65,Salaried,Kalita Inc,Government PSU,11,5,Consumer Durables,545207.59,180,0.5924,72672.7,1,0.0,0.6742,650168.43,2024-05-09,Disbursed,Hybrid Model v1,2024-12-31,7.34,0,1580097.96,1594233.41,Verified with Discrepancy,4.0,0,0,0,0.9316515097582937,1.082964952158672,1472100.65,0.3703602671461357
1000147,2000147,PL,40593734.32,8.54,180,Branch Walk-in,1,243,3606254.37,61306324.29,20,36,36,0.5555555555555556,91,2,36,0.0,0,1,0,Experian,434.0,CIBIL V3.0,15,8,7,0,1101451.98,2081046.23,21.77,1,3,1,2,0,45,1,0,0,2024-08-15,2024-12-31,0,0,1,0,0,0.4666666666666667,0.2,1.0,665984.98,566668.73,2373727.43,133140.82,3091939.17,2,2,1,0,2,380943.56,16.33,140,0,0,0,False,2024-01-01,2024-12-31,ICICI Bank,Savings,2024-12-31,0.14912686168988376,0.5720002273925157,3.5642356829128494,1,0,3000147,9675833.53,Contract,"Ravi, Mukhopadhyay and Purohit",CAT-B MNC,3,7,Travel,722695.95,24,0.342,275761.26,0,460963.21,0.6522,915191.12,2021-07-11,Disbursed,Rule Engine v3,2024-12-31,-23.46,1,7405638.23,10011859.91,Verified - Positive,4.0,0,0,0,1.3065495814801635,1.034728416829222,9675833.53,0.07469082097777678
1000148,2000148,ML,19971380.38,20.95,180,Branch Walk-in,1,60,1094557.23,10580719.889999999,14,36,36,0.3888888888888889,30,1,36,0.0,0,1,0,Equifax,817.0,Experian v4,2,2,2,3,8409507.97,20621807.34,1.4934,7,8,0,0,0,184,0,0,0,2024-01-02,2024-12-31,0,0,0,1,1,1.0,4.0,5.0,823223.27,404176.67,1885191.94,185318.83,4034530.03,1,0,1,1,3,70815.29,8.69,175,0,0,0,True,2024-01-01,2024-12-31,Axis Bank,OD Account,2024-12-31,0.509031529198634,0.08602197311550729,2.290012939017139,1,0,3000148,7646144.03,Contract,Kakar-Krishnamurthy,CAT-D Unrated,12,9,Debt Consolidation,6605206.1,180,0.5845,372430.93,0,0.0,0.7201,10826466.41,2023-12-13,Disbursed,Rule Engine v3,2024-12-31,-10.89,0,6813762.16,7060057.6,Verified - Positive,4.0,0,0,0,1.122161861605102,0.9233487588383814,7646144.03,0.8638610617435621
1000151,2000151,LAP,16463203.28,12.38,180,DST,0,60,604886.1,7258633.2,14,36,36,0.3888888888888889,34,2,36,0.0,0,1,0,CIBIL TransUnion,692.0,Experian v4,4,4,2,2,5536338.17,4267209.15,31.89,0,8,0,10,0,98,0,0,0,2024-12-19,2024-12-31,0,0,0,0,1,0.5,2.0,3.0,173139.58,111254.21,396047.93,19409.58,685506.77,2,3,1,3,1,30341.7,3.21,39,0,0,0,False,2024-01-01,2024-12-31,Federal Bank,Savings,2024-12-31,0.3574305193532293,0.1752441584991716,2.28744883174604,1,0,3000151,1638112.1,Salaried,"Prashad, Ramesh and Jani",CAT-D Unrated,27,9,Home Construction,17047318.55,84,0.2818,38468.33,1,0.0,0.6314,24497458.72,2024-04-14,Sanctioned - Not Disbursed,Manual,2024-12-31,-9.57,0,1481383.29,1779507.92,Verified - Positive,4.0,0,0,0,1.105798959025655,1.0863163271915273,1638112.1,10.406686178558843
1000152,2000152,CL,49732924.8703,12.03,12,DST,1,96,17739761.84,328185594.04,13,36,36,0.3611111111111111,2,2,36,0.0,0,1,0,CIBIL TransUnion,823.0,Experian v4,7,5,3,2,16868277.96,10261773.59,65.43,2,12,0,0,0,45,0,0,0,2024-12-25,2024-12-31,0,0,0,0,0,0.42857142857142855,1.7142857142857142,5.0,1015373.6,404052.48,130849.9,110910.37,2909764.81,1,2,1,2,1,153990.24,8.91,80,0,0,0,False,2024-01-01,2024-12-31,IDFC First,Savings,2024-12-31,0.6020652102831904,0.1516586998125616,0.1288687237879732,1,0,3000152,8915606.79,Business - Partnership,Iyengar-Merchant,CAT-D Unrated,5,5,Home Purchase,9327373.94,24,0.5037,374232.6,1,0.0,0.5863,16527828.53,2024-11-27,Rejected,Rule Engine v3,2024-12-31,-3.13,0,8636894.3,7882557.88,Unverified,3.0,0,0,0,1.0322699896883072,0.8841302746596343,8915606.79,1.0461849832208674
1000153,2000153,HL,7224695.47,17.52,180,DST,0,90,455446.8,5351499.899999999,15,36,36,0.4166666666666667,60,2,36,0.0,0,1,0,CIBIL TransUnion,768.0,Experian v4,8,6,7,5,16406763.37,27852972.89,75.86,2,0,0,2,0,227,0,0,0,2024-08-16,2024-12-31,0,0,0,0,1,0.875,0.0,5.0,38692.410800000005,17787.82,17183.5183,6387.24,232855.48,0,1,1,3,1,6349.74,6.78,99,0,0,0,False,2024-01-01,2024-12-31,SBI,Savings,2024-12-31,0.3433490717531665,0.23440549011211315,0.618146311930805,1,0,3000153,350905.832,Business - Proprietorship,Mukherjee Group,CAT-A Listed,21,5,Working Capital,13638839.03,60,0.4029,9896.04,0,0.0,0.5562,25262141.5,2022-06-02,Disbursed,Rule Engine v3,2024-12-31,17.29,1,345694.8,226936.9,Verified with Discrepancy,3.0,0,0,0,0.85261427131678,0.7699449475396166,294744.32,33.86048397689268
1000154,2000154,CL,7756564.35,14.92,84,Digital - Web,1,123,746642.95,13738230.28,12,36,36,0.3333333333333333,1,1,36,0.0,0,1,0,CIBIL TransUnion,812.0,CIBIL V3.0,14,8,6,3,17424422.8,21597417.14,64.44,5,3,0,5,0,146,1,0,0,2024-08-25,2024-12-31,0,0,1,1,1,0.42857142857142855,0.21428571428571427,5.0,1100350.18,441126.95,1069141.51,85891.2,5854844.67,0,1,1,1,1,237579.14,5.34,83,0,0,0,False,2024-01-01,2024-12-31,SBI,Savings,2024-12-31,0.5991031236983121,0.21591230166382128,0.9716375108876704,0,0,3000154,9563753.26,Self Employed Professional,Naidu-Baria,CAT-C SME,3,10,Business Expansion,9387678.41,24,0.6293,501539.16,0,0.0,0.5465,12779248.84,2021-08-01,Rejected,Rule Engine v3,2024-12-31,29.43,1,12378294.01,10414589.98,Verified - Positive,4.0,1,0,0,0.772622887473328,1.0889647293138134,9563753.26,0.9815893566873557
1000155,2000155,TL,12555621.49,9.37,36,Digital - Mobile App,1,120,2007155.15,30508758.28,19,36,36,0.5277777777777778,120,90,36,0.0,0,1,1,CRIF Highmark,706.0,CIBIL V3.0,2,4,6,4,10717282.02,19096926.12,55.66,5,5,0,0,0,177,1,0,0,2024-08-04,2024-12-31,0,0,1,1,1,3.0,2.5,4.0,360959.26,345882.54,570566.17,82978.98,1872504.01,0,2,1,0,3,128320.36,16.17,159,0,0,0,False,2024-01-01,2024-12-31,Kotak Mahindra,Current,2024-12-31,0.041768481019159975,0.35549818004391964,1.5806940927350084,1,0,3000155,5317430.47,Business - Proprietorship,Pathak-Gopal,CAT-C SME,27,0,Working Capital,4905157.65,12,0.5747,254660.61,0,143151.85,0.5375,9619132.88,2022-06-18,Disbursed,Rule Engine v3,2024-12-31,-14.59,0,4541551.31,4861830.59,Verified - Positive,3.0,0,0,0,1.170840117624918,0.9143195416337997,5317430.47,0.9224676613401963
1000157,2000157,LAP,40544609.6,23.46,84,Referral,0,122,4933357.05,62160298.83,16,36,36,0.4444444444444444,2,2,36,0.0,0,1,0,CIBIL TransUnion,590.0,CIBIL V2.0,1,8,4,4,7405165.34,13717085.93,60.74,3,9,2,90,0,219,0,0,0,2024-02-23,2024-12-31,0,1,0,1,1,4.0,9.0,1.0,59007.31,37499.55,19564.88,5551.9,120898.74,0,1,0,0,3,14247.55,19.93,134,1,0,0,True,2024-01-01,2024-12-31,Punjab National,Current,2024-12-31,0.36449314500186497,0.24145398256588887,0.3315670549970843,1,0,3000157,522769.53,Business - Pvt Ltd,"Pillai, Mitter and Karpe",CAT-D Unrated,7,2,Top-Up Loan,7933984.32,48,0.3367,14668.04,1,0.0,0.6059,11530588.92,2022-01-30,Disbursed,Manual,2024-12-31,-1.84,0,513147.5,448902.43,Verified with Discrepancy,4.0,0,0,0,1.0187510023920998,0.8587004487426801,522769.53,15.17683006505754
1000161,2000161,PL,21687652.5,22.53,12,Digital - Web,1,90,8141513.72,65132109.76,10,36,36,0.2777777777777778,32,32,35,0.0,1,1,1,CIBIL TransUnion,497.0,CIBIL V3.0,8,2,5,4,6957145.63,24493778.57,10.68,8,9,60,2,2,177,0,0,0,2024-03-04,2024-12-31,0,0,0,1,1,0.625,1.125,1.0,1209953.21,725924.55,1545136.94,56637.94,3101644.91,0,2,1,1,2,200118.53,26.42,45,0,0,0,False,2024-01-01,2024-12-31,SBI,Salary,2024-12-31,0.4000391552331184,0.16539361055127083,1.277022059390214,1,0,3000161,10389833.89,Business - Partnership,Karpe-Nagarajan,CAT-C SME,24,8,Debt Consolidation,12308012.3,36,0.6364,551007.52,0,82767.86,0.6739,17312346.95,2022-12-24,Disbursed,ML Scorecard v2,2024-12-31,0.97,0,10490276.05,10505237.79,Unverified,3.0,1,0,0,0.9904252128808374,1.0111073864338749,10389833.89,1.1846207004181468
1000162,2000162,GL,47379408.53,16.06,60,Referral,1,123,5768430.8,68067483.44,19,36,36,0.5277777777777778,90,90,36,0.0,0,1,1,Experian,752.0,Equifax v5,1,3,6,2,14309322.15,10606181.59,70.15,6,1,3,30,0,41,1,0,0,2024-09-12,2024-12-31,0,0,1,1,0,6.0,1.0,5.0,1000872.95,577886.66,1243761.2,194253.67,2208069.89,0,1,1,4,1,266496.11,32.47,26,0,0,0,True,2024-01-01,2024-12-31,Axis Bank,Salary,2024-12-31,0.4226173661702017,0.2662636751247998,1.242676405631704,1,0,3000162,8871337.4,Business - Proprietorship,"Kapur, Keer and Suresh",CAT-B MNC,2,0,Balance Transfer,3637372.96,180,0.2828,209067.85,1,482557.57,0.8445,5389344.88,2024-02-09,Disbursed,ML Scorecard v2,2024-12-31,14.99,0,10200991.06,7187865.67,Verified - Positive,3.0,0,0,0,0.8696544627694243,0.8102347307859128,9353894.97,0.38886185612152535
1000163,2000163,CL,26720553.69,15.79,36,DST,0,89,2809942.26,44959076.160000004,15,36,36,0.4166666666666667,30,0,32,0.0,4,1,0,Experian,819.0,Experian v4,5,7,7,4,19123689.34,1727113.72,31.92,6,10,0,0,0,188,0,0,0,2024-04-06,2024-12-31,0,0,0,1,1,1.4,2.0,5.0,878197.19,653680.39,308466.76,121077.48,4768778.96,3,1,1,2,3,202308.75,10.1,157,0,0,1,False,2024-01-01,2024-12-31,ICICI Bank,Salary,2024-12-31,0.25565647733398,0.23036825021041119,0.3512499965981445,1,0,3000163,11250176.65,Self Employed Non-Professional,"Bansal, Johal and Tailor",CAT-D Unrated,4,8,Home Construction,8723621.26,12,0.3649,342099.12,0,0.0,0.7074,14808446.75,2024-08-20,Disbursed,Manual,2024-12-31,-25.89,1,8337911.17,11303240.29,Refer to Credit,4.0,0,0,0,1.349279983993881,1.0047166939374235,11250176.65,0.7754208250587781
1000165,2000165,TL,24198946.43,20.78,120,DSA,1,91,1920962.52,33136603.47,14,36,36,0.3888888888888889,90,1,36,0.0,0,1,0,CIBIL TransUnion,836.0,Experian v4,14,2,7,2,2564811.54,20417065.13,50.54,1,5,3,0,0,234,0,0,0,2024-04-21,2024-12-31,0,0,0,0,1,0.5,0.35714285714285715,5.0,1109149.6,1026278.2,1846062.53,253485.49,4216864.5,0,1,1,1,3,472435.33,25.77,94,0,0,0,True,2024-01-01,2024-12-31,HDFC Bank,Current,2024-12-31,0.0747161609218451,0.4259437410426871,1.6643945325319505,1,0,3000165,13244370.29,Contract,Bedi-Bandi,CAT-B MNC,12,4,Balance Transfer,1388684.89,240,0.2575,284202.11,0,281536.94,0.8111,1572204.32,2023-12-17,Disbursed,ML Scorecard v2,2024-12-31,-29.27,1,9368339.72,10014509.48,Verified with Discrepancy,4.0,0,0,0,1.4137371920581887,0.7561333049983762,13244370.29,0.10485095626241359
1000167,2000167,GL,12162719.26,9.52,180,Telesales,0,34,254305.88,3941741.14,10,36,36,0.2777777777777778,30,0,36,0.0,0,1,0,Experian,675.0,Experian v4,1,8,2,4,4299964.6,24855092.72,63.27,0,0,2,0,0,139,0,0,0,2024-04-01,2024-12-31,0,0,0,0,1,2.0,0.0,3.0,412487.72,227725.96,129382.06,30214.23,3907675.12,3,0,1,2,0,57293.26,22.37,48,0,0,0,True,2024-01-01,2024-12-31,Kotak Mahindra,Savings,2024-12-31,0.4479206314311611,0.1388968864333707,0.31366281643487476,1,0,3000167,5317994.92,Business - Partnership,"Singh, Hegde and Talwar",CAT-A Listed,15,10,Debt Consolidation,17823942.22,180,0.2682,118857.19,0,0.0,0.5348,31084506.86,2020-02-16,Rejected,Rule Engine v3,2024-12-31,20.01,1,6382126.3,5159224.99,Verified with Discrepancy,3.0,0,0,0,0.8332638167940989,0.9701447759186653,5317994.92,3.351628290009724
1000168,2000168,BL,48138024.03,22.39,84,Digital - Web,1,90,4557196.72,52407762.28,12,36,36,0.3333333333333333,90,30,36,0.0,0,1,1,CIBIL TransUnion,831.0,CIBIL V3.0,12,6,7,1,1338025.56,5077420.28,48.95,1,12,0,1,1,128,0,0,0,2024-08-15,2024-12-31,0,0,0,0,1,0.5833333333333334,1.0,5.0,763234.24,600789.26,2797244.39,153390.81,8198209.6,1,0,1,0,0,367811.09,14.49,25,0,0,0,False,2024-01-01,2024-12-31,ICICI Bank,Savings,2024-12-31,0.2128376473256755,0.48191114958364556,3.6649880775789097,0,0,3000168,11362102.65,Self Employed Professional,"Manne, Ramachandran and Singhal",CAT-C SME,21,12,Home Construction,16969241.91,180,0.464,439334.64,1,417595.45,0.8642,19958009.18,2023-06-13,Rejected,ML Scorecard v2,2024-12-31,-12.78,0,9909773.92,9545692.48,Verified - Positive,4.0,0,1,0,1.146555182966273,0.8401343284818854,11779698.1,1.44054981426052
1000169,2000169,EL,43965875.61,15.71,24,Branch Walk-in,1,91,8586475.56,135236990.07,14,36,36,0.3888888888888889,89,89,36,0.0,0,1,1,CIBIL TransUnion,724.0,CIBIL V3.0,7,1,4,1,12275586.68,12296749.71,16.58,8,10,0,0,0,156,0,0,0,2024-04-16,2024-12-31,0,0,0,1,1,0.5714285714285714,1.4285714285714286,4.0,1256513.74,665217.4,1767697.94,317091.87,7504589.62,3,1,0,1,0,486387.43,19.82,183,0,0,0,True,2024-01-01,2024-12-31,IDFC First,Savings,2024-12-31,0.4705848580692798,0.3870928064821639,1.406827385747489,1,0,3000169,14552662.35,Self Employed Non-Professional,Mital and Sons,CAT-A Listed,12,10,Debt Consolidation,8966139.47,36,0.5523,669786.28,0,0.0,0.704,13177696.32,2022-12-02,Disbursed,ML Scorecard v2,2024-12-31,-16.16,1,12201218.51,11591891.35,Verified - Positive,4.0,0,0,0,1.1927220496930515,0.7965478117479995,14552662.35,0.6161167801711555
1000170,2000170,TL,24795220.76,22.06,180,Co-lending Partner,0,90,1894642.04,20841062.44,12,36,36,0.3333333333333333,90,90,36,0.0,0,1,1,Experian,344.0,CIBIL V2.0,11,5,6,2,5029756.14,9682313.01,59.45,8,9,60,1,0,44,0,0,0,2024-11-25,2024-12-31,0,0,0,1,0,0.5454545454545454,0.8181818181818182,1.0,702398.74,381719.84,1907353.44,147883.08,4717676.29,0,1,1,5,0,218960.29,20.65,196,0,0,0,True,2024-01-01,2024-12-31,IndusInd Bank,Current,2024-12-31,0.4565482278627094,0.31173217936011677,2.715485281195123,1,0,3000170,8063934.71,Contract,Kibe-Bhatnagar,CAT-C SME,11,11,Debt Consolidation,4141432.58,48,0.5986,402255.94,0,258708.77,0.6277,4781496.52,2021-02-03,Disbursed,Rule Engine v3,2024-12-31,27.41,1,10274519.73,7654033.57,Verified with Discrepancy,4.0,0,0,0,0.7848478490390713,0.9491685939009792,8063934.71,0.5135746665786187
1000171,2000171,VL,18360273.89,14.11,240,Digital - Mobile App,0,91,919128.48,12867798.719999999,13,36,36,0.3611111111111111,30,0,36,0.0,0,1,0,Experian,713.0,CIBIL V2.0,9,3,0,5,14991679.06,27199723.07,8.67,7,3,5,180,3,7,0,0,0,2024-02-21,2024-12-31,0,1,0,1,0,0.0,0.3333333333333333,4.0,972091.02,588351.75,566437.26,114393.77,1943424.32,0,1,0,0,3,363329.57,5.31,107,1,0,0,True,2024-01-01,2024-12-31,Federal Bank,Salary,2024-12-31,0.39475652187384674,0.3737608542047842,0.5826998175541216,1,0,3000171,9468725.74,Self Employed Professional,Chaudhari-Ramakrishnan,CAT-D Unrated,13,7,Debt Consolidation,7893314.26,84,0.6496,512573.69,0,0.0,0.771,9722176.23,2022-09-20,Disbursed,Rule Engine v3,2024-12-31,-12.35,0,8299243.68,10154999.43,Verified - Positive,4.0,1,0,0,1.1409142935299377,1.0724779351355465,9468725.74,0.833619483417417
1000172,2000172,CL,34051892.14,9.46,24,Referral,1,92,6251394.52,145344922.59,19,36,36,0.5277777777777778,92,91,36,0.0,0,1,1,Experian,824.0,CIBIL V3.0,9,7,4,3,4659815.87,2654538.43,6.42,0,9,0,0,2,139,1,0,0,2024-05-07,2024-12-31,0,0,1,0,1,0.4444444444444444,1.0,5.0,575689.19,352654.33,1769369.26,68251.95,3783123.09,1,1,1,2,0,212629.13,18.62,78,0,0,0,True,2024-01-01,2024-12-31,IDFC First,Savings,2024-12-31,0.38742235198128344,0.3693470950878894,3.0734800839320955,1,0,3000172,7328336.48,Self Employed Professional,Korpal and Sons,CAT-B MNC,23,4,Medical Emergency,3323925.59,120,0.512,312675.69,0,136478.04,0.7921,3817650.93,2020-11-14,Disbursed,ML Scorecard v2,2024-12-31,9.39,0,8016270.88,6733077.15,Verified with Discrepancy,4.0,0,0,0,0.9141827402918301,0.918772925939667,7328336.48,0.45357163922145666
1000173,2000173,CL,25505213.56,15.75,12,Aggregator,1,94,9244374.36,177954206.42999998,21,36,36,0.5833333333333334,90,90,36,0.0,0,1,1,Equifax,661.0,Equifax v5,13,0,1,2,10873056.76,26465627.88,99.02,6,7,0,0,0,116,0,0,1,2024-12-09,2024-12-31,0,0,0,1,1,0.07692307692307693,0.5384615384615384,3.0,169704.93,116878.5,290824.51,35081.11,1367670.34,3,2,1,0,2,59801.73,22.15,65,0,0,0,True,2024-01-01,2024-12-31,Federal Bank,Savings,2024-12-31,0.3112840033580639,0.35238652171153784,1.7137069029167273,1,0,3000173,1794663.08,Self Employed Professional,Sule-Rajagopal,CAT-B MNC,29,6,Travel,4175496.85,120,0.5591,83616.34,0,0.0,0.8198,4988648.25,2022-11-03,Rejected,ML Scorecard v2,2024-12-31,-20.45,1,1427653.59,1688079.06,Verified - Positive,4.0,0,0,0,1.257071808294896,0.9406105685307796,1794663.08,2.326618793539788
1000177,2000177,BL,1044974.64,12.68,36,Referral,0,90,140193.92,1121551.36,11,36,36,0.3055555555555556,2,0,36,0.0,0,1,0,Experian,580.0,Experian v4,12,2,7,1,18692634.09,5235662.52,51.6,5,8,2,3,0,98,0,0,0,2024-12-05,2024-12-31,0,0,0,1,1,0.5833333333333334,0.6666666666666666,1.0,1031846.69,697829.94,1237106.07,236988.76,2144669.78,1,1,1,4,3,327775.89,18.22,11,0,0,0,False,2024-01-01,2024-12-31,IDFC First,Savings,2024-12-31,0.3237077302636887,0.31765948679837314,1.1989242995003455,1,0,3000177,9718333.77,Contract,Choudhary-Dasgupta,CAT-D Unrated,28,8,Debt Consolidation,14700120.37,120,0.3172,256887.96,0,190506.14,0.7384,23196432.0,2024-07-11,Disbursed,Rule Engine v3,2024-12-31,27.37,1,12377912.96,9271768.06,Verified - Positive,4.0,0,0,0,0.7851350871027614,0.9540491486947562,9718333.77,1.5126173599201254
1000182,2000182,EL,10777941.72,21.16,60,Digital - Mobile App,1,128,1462752.15,37153904.61,22,36,36,0.6111111111111112,90,90,36,0.0,0,1,1,CRIF Highmark,631.0,CIBIL V3.0,11,4,3,1,11964401.39,23212928.26,6.94,3,6,0,0,0,63,1,0,0,2024-08-27,2024-12-31,0,0,1,1,1,0.2727272727272727,0.5454545454545454,2.0,115709.93,72336.45,387472.24,39071.2,368962.06,0,2,1,1,1,35919.4,17.71,30,0,0,0,True,2024-01-01,2024-12-31,Kotak Mahindra,Salary,2024-12-31,0.37484665317834,0.3104262529585836,3.3486515807243165,0,0,3000182,1632215.43,Salaried,Keer Inc,CAT-C SME,27,9,Business Expansion,7959502.36,48,0.4891,66526.38,1,209549.15,0.7241,13265203.23,2023-12-26,Disbursed,ML Scorecard v2,2024-12-31,25.85,1,2054117.81,1699686.91,Unverified,4.0,0,0,0,0.7946065323293214,1.0413373619436987,1841764.5799999998,4.321671969606452
1000184,2000184,HL,48229486.48,23.64,36,Aggregator,1,121,9415380.05,212787589.13,23,36,36,0.6388888888888888,119,90,36,0.0,0,1,1,Equifax,421.0,Equifax v5,8,2,4,1,19423949.04,24326991.57,13.17,7,12,0,0,0,36,0,0,0,2024-08-12,2024-12-31,0,0,0,1,0,0.5,1.5,1.0,136753.88,135161.42,330271.91,1528.68,564118.93,1,1,1,2,3,63231.98,28.68,11,0,0,0,True,2024-01-01,2024-12-31,Yes Bank,Current,2024-12-31,0.011644715308991539,0.46237795958696015,2.4150825556101223,1,0,3000184,1628878.87,Business - Pvt Ltd,Lanka-Sahota,CAT-C SME,19,11,Travel,5407227.07,36,0.5846,79353.55,1,0.0,0.7382,6131833.66,2023-10-06,Pending Docs,Rule Engine v3,2024-12-31,-23.3,1,1249332.03,1365617.4,Verified - Positive,4.0,0,0,0,1.303799815330117,0.8383787310102437,1628878.87,3.3196004746503953
1000186,2000186,HL,49732924.8703,14.05,180,DSA,0,123,3328334.9,27292346.18,10,36,36,0.2777777777777778,0,0,36,0.0,0,1,0,CIBIL TransUnion,750.0,CIBIL V3.0,6,1,2,4,2219088.06,27013695.11,4.53,5,3,0,0,2,203,0,1,0,2024-02-07,2024-12-31,0,0,0,1,1,0.3333333333333333,0.5,5.0,50512.89,34173.65,65880.96,10847.14,212769.73,2,3,1,4,2,11126.55,17.88,19,0,0,0,True,2024-01-01,2024-12-31,IDFC First,Savings,2024-12-31,0.323466742845242,0.22027149901737952,1.304240561171614,1,0,3000186,665307.72,Business - Proprietorship,"Contractor, Bahl and Sahota",CAT-D Unrated,5,0,Travel,1047024.99,240,0.6375,35344.47,0,0.0,0.7045,1889862.88,2020-08-08,Disbursed,Rule Engine v3,2024-12-31,1.68,0,676489.35,546729.96,Verified - Positive,3.0,1,0,0,0.9834710923387042,0.8217700525104383,665307.72,1.5737454391781296
1000187,2000187,GL,14299626.45,23.82,240,Referral,1,335,3436893.36,85635926.22,21,36,36,0.5833333333333334,212,121,36,0.0,0,1,1,CIBIL TransUnion,558.0,Equifax v5,1,2,2,4,17496047.46,18364043.48,18.9,0,11,60,10,2,50,1,0,0,2024-04-10,2024-12-31,0,0,1,0,0,2.0,11.0,1.0,727848.91,700313.35,1930425.22,70640.0,4042056.4,0,1,1,2,3,92708.2,32.48,83,0,0,0,True,2024-01-01,2024-12-31,HDFC Bank,Current,2024-12-31,0.03783142300783284,0.12737286368952588,2.6522334422400933,1,0,3000187,8080024.66,Contract,"Chaudry, Bandi and Mahal",CAT-D Unrated,12,11,Debt Consolidation,7535943.41,120,0.5228,352019.74,1,0.0,0.8794,12926191.95,2020-01-07,Rejected,Manual,2024-12-31,2.8,0,8306317.08,8666892.32,Verification Failed,4.0,0,1,0,0.9727565878089499,1.0726319144674492,8080024.66,0.9326634171435808
